from,to,cost
221,52,6.5
221,53,15.9
221,54,28.4
221,55,27.9
221,56,48.8
221,57,46.6
221,58,21.1
221,59,23.1
221,60,60.2
221,61,7.8
221,62,35.2
221,63,21.8
221,64,36.7
221,65,13.8
221,66,32.6
221,67,30.3
221,68,30.5
221,69,51.2
221,70,22.2
221,71,35.9
221,72,25.3
221,73,25.4
221,74,22.1
221,75,35.7
221,76,42.6
221,77,38.8
221,78,22.3
221,79,62.1
221,80,32.2
221,81,40.8
221,82,29.5
221,83,56.9
221,84,38.9
221,85,22.3
221,86,39.4
221,87,49.6
221,88,5.0
221,89,46.9
221,90,12.9
221,91,22.1
221,92,28.2
221,93,17.1
221,94,58.7
221,95,17.4
221,96,18.8
221,97,24.3
221,98,60.3
221,99,20.5
221,100,45.3
221,101,34.2
221,102,25.4
221,103,28.6
221,104,12.9
221,105,31.8
221,106,39.3
221,107,2.9
221,108,23.7
221,109,37.8
221,110,37.4
221,111,42.8
221,112,20.8
221,113,21.1
221,114,35.7
221,115,42.7
221,116,45.7
221,117,51.1
221,118,26.9
221,119,36.3
221,120,4.5
221,121,51.0
221,122,23.1
221,123,57.0
221,124,13.0
221,125,18.4
221,126,37.0
221,127,37.0
221,128,22.7
221,129,27.8
221,130,41.6
221,131,22.0
221,132,26.9
221,133,35.7
221,134,45.0
221,135,29.8
221,136,28.4
221,137,47.9
221,138,24.2
221,139,19.4
221,140,49.3
221,141,27.5
221,142,27.6
221,143,25.5
221,144,16.5
221,145,23.5
221,146,42.8
221,147,21.5
221,148,20.7
221,149,38.2
221,150,23.3
221,151,31.6
221,152,45.0
221,153,27.5
221,154,30.3
221,155,47.3
221,156,58.8
221,157,7.7
221,158,38.2
221,159,21.5
221,160,33.5
221,161,26.2
221,162,37.7
221,163,37.4
221,164,32.7
221,165,22.0
221,166,26.3
221,167,47.9
221,168,28.9
221,169,42.2
221,170,37.0
221,171,13.0
221,172,59.4
221,173,5.1
221,174,31.3
221,175,36.6
221,176,34.3
221,177,27.0
221,178,7.3
221,179,29.3
221,180,20.2
221,181,30.0
221,182,34.7
221,183,48.2
221,184,5.7
221,185,48.1
221,186,33.3
221,187,25.3
221,188,29.5
221,189,41.7
221,190,27.7
221,191,36.3
221,192,21.8
221,193,21.5
221,194,16.6
221,195,48.9
221,196,44.1
221,197,24.4
221,198,34.2
221,199,14.7
221,200,62.7
221,201,22.6
221,202,35.6
221,203,25.0
221,204,33.2
221,205,26.5
221,206,62.0
221,207,39.6
221,208,46.6
221,209,46.0
221,210,44.9
221,211,23.0
221,212,5.9
221,213,44.0
221,214,7.6
221,215,22.4
221,216,22.0
221,217,22.8
221,218,31.5
221,219,41.2
221,220,13.4
221,221,0.0
221,222,10.0
221,223,19.3
221,224,48.2
221,225,5.2
221,226,26.6
221,227,47.3
221,228,34.5
221,229,24.8
221,230,48.4
221,231,13.9
221,232,34.2
221,233,39.5
221,234,37.9
221,235,44.0
221,236,34.9
221,237,31.3
221,238,29.4
221,239,62.2
221,240,46.9
221,241,17.1
221,242,37.6
221,243,30.1
221,244,32.3
221,245,19.0
221,246,58.1
221,247,27.8
222,0,18.5
222,1,37.8
222,2,11.0
222,3,37.0
222,4,39.8
222,5,25.2
222,6,24.6
222,7,27.5
222,8,17.5
222,9,43.6
222,10,11.1
222,11,15.5
222,12,27.0
222,13,31.1
222,14,16.7
222,15,39.5
222,16,27.6
222,17,7.6
222,18,36.7
222,19,14.4
222,20,23.1
222,21,33.6
222,22,41.0
222,23,14.8
222,24,8.8
222,25,44.2
222,26,14.3
222,27,36.7
222,28,34.8
222,29,42.1
222,30,24.8
222,31,51.7
222,32,26.9
222,33,10.4
222,34,26.8
222,35,14.6
222,36,22.5
222,37,32.8
222,38,13.3
222,39,22.7
222,40,28.3
222,41,26.5
222,42,23.0
222,43,26.4
222,44,12.8
222,45,28.9
222,46,27.3
222,47,26.4
222,48,9.0
222,49,49.6
222,50,13.6
222,51,16.8
222,52,12.5
222,53,6.0
222,54,18.5
222,55,38.8
222,56,38.9
222,57,36.7
222,58,32.1
222,59,34.1
222,60,50.3
222,61,13.8
222,62,25.3
222,63,11.9
222,64,26.8
222,65,3.9
222,66,22.7
222,67,20.4
222,68,20.6
222,69,41.3
222,70,12.3
222,71,26.0
222,72,15.4
222,73,15.5
222,74,12.2
222,75,25.8
222,76,32.7
222,77,29.9
222,78,28.3
222,79,52.2
222,80,22.3
222,81,30.9
222,82,19.6
222,83,47.0
222,84,34.4
222,85,28.3
222,86,29.5
222,87,40.4
222,88,11.0
222,89,37.0
222,90,3.0
222,91,12.2
222,92,18.3
222,93,7.2
222,94,48.8
222,95,7.5
222,96,8.9
222,97,14.4
222,98,50.4
222,99,26.5
222,100,35.4
222,101,32.9
222,102,36.3
222,103,18.7
222,104,18.9
222,105,21.9
222,106,29.4
222,107,8.9
222,108,13.8
222,109,36.7
222,110,27.4
222,111,32.8
222,112,10.9
222,113,11.2
222,114,25.7
222,115,32.8
222,116,43.8
222,117,41.2
222,118,37.9
222,119,26.4
222,120,10.5
222,121,41.1
222,122,34.1
222,123,47.1
222,124,19.0
222,125,8.5
222,126,35.9
222,127,44.1
222,128,12.8
222,129,17.9
222,130,31.7
222,131,28.0
222,132,37.9
222,133,25.8
222,134,35.1
222,135,36.9
222,136,18.5
222,137,38.0
222,138,14.2
222,139,17.3
222,140,40.1
222,141,17.6
222,142,17.6
222,143,15.6
222,144,22.5
222,145,13.6
222,146,32.9
222,147,11.6
222,148,10.8
222,149,28.3
222,150,13.4
222,151,21.7
222,152,35.1
222,153,17.6
222,154,20.4
222,155,45.5
222,156,48.9
222,157,13.7
222,158,28.3
222,159,11.6
222,160,23.6
222,161,16.3
222,162,27.8
222,163,32.9
222,164,22.8
222,165,12.1
222,166,16.4
222,167,38.0
222,168,19.0
222,169,32.3
222,170,27.1
222,171,3.1
222,172,49.5
222,173,11.1
222,174,21.4
222,175,26.7
222,176,24.4
222,177,38.0
222,178,13.3
222,179,19.4
222,180,10.3
222,181,19.4
222,182,24.8
222,183,46.3
222,184,11.7
222,185,41.4
222,186,23.4
222,187,15.4
222,188,19.6
222,189,31.8
222,190,17.8
222,191,31.8
222,192,11.9
222,193,11.6
222,194,22.6
222,195,42.2
222,196,34.2
222,197,14.5
222,198,32.9
222,199,20.7
222,200,52.7
222,201,26.8
222,202,25.7
222,203,35.9
222,204,23.2
222,205,16.6
222,206,52.1
222,207,38.5
222,208,44.8
222,209,44.2
222,210,35.0
222,211,13.1
222,212,11.9
222,213,34.1
222,214,13.6
222,215,12.5
222,216,12.1
222,217,12.9
222,218,21.6
222,219,31.3
222,220,19.4
222,221,6.0
222,222,0.0
222,223,9.4
222,224,41.2
222,225,11.2
222,226,16.7
222,227,45.5
222,228,24.6
222,229,14.9
222,230,46.6
222,231,4.0
222,232,24.3
222,233,38.4
222,234,36.8
222,235,34.1
222,236,25.0
222,237,21.4
222,238,19.5
222,239,52.3
222,240,37.0
222,241,23.1
222,242,27.7
222,243,20.2
222,244,22.4
222,245,25.0
222,246,48.2
222,247,38.8
223,0,9.1
223,1,28.4
223,2,15.3
223,3,24.9
223,4,30.4
223,5,20.9
223,6,15.2
223,7,15.4
223,8,8.1
223,9,34.2
223,10,15.5
223,11,6.1
223,12,22.7
223,13,21.7
223,14,21.0
223,15,21.8
223,16,14.0
223,17,8.8
223,18,27.3
223,19,5.0
223,20,13.7
223,21,21.5
223,22,31.7
223,23,5.4
223,24,13.1
223,25,34.8
223,26,4.9
223,27,27.4
223,28,25.4
223,29,32.7
223,30,15.4
223,31,42.3
223,32,17.5
223,33,1.0
223,34,17.4
223,35,23.1
223,36,17.3
223,37,20.7
223,38,17.7
223,39,27.1
223,40,18.9
223,41,22.1
223,42,13.6
223,43,14.3
223,44,17.1
223,45,19.5
223,46,14.7
223,47,17.0
223,48,13.4
223,49,40.3
223,50,4.2
223,51,20.9
223,52,22.5
223,53,10.3
223,54,9.2
223,55,29.5
223,56,29.5
223,57,23.7
223,58,22.7
223,59,24.7
223,60,40.9
223,61,23.8
223,62,13.9
223,63,16.3
223,64,17.4
223,65,14.2
223,66,13.4
223,67,17.9
223,68,11.2
223,69,31.9
223,70,18.7
223,71,14.6
223,72,6.1
223,73,6.1
223,74,18.7
223,75,16.6
223,76,20.6
223,77,20.5
223,78,23.9
223,79,42.8
223,80,26.6
223,81,21.5
223,82,24.0
223,83,37.6
223,84,25.1
223,85,23.9
223,86,17.4
223,87,31.0
223,88,21.0
223,89,24.9
223,90,19.8
223,91,16.5
223,92,22.7
223,93,11.5
223,94,39.4
223,95,8.5
223,96,13.3
223,97,5.0
223,98,41.0
223,99,22.1
223,100,26.0
223,101,23.5
223,102,26.9
223,103,23.1
223,104,27.3
223,105,12.5
223,106,17.3
223,107,18.8
223,108,18.1
223,109,27.3
223,110,15.3
223,111,23.5
223,112,15.2
223,113,15.5
223,114,13.2
223,115,20.7
223,116,34.4
223,117,31.8
223,118,28.5
223,119,17.0
223,120,20.4
223,121,31.7
223,122,24.7
223,123,37.7
223,124,27.2
223,125,12.8
223,126,26.6
223,127,34.7
223,128,3.4
223,129,22.2
223,130,22.3
223,131,23.7
223,132,28.5
223,133,13.5
223,134,23.0
223,135,18.1
223,136,9.1
223,137,28.6
223,138,4.9
223,139,7.9
223,140,30.7
223,141,21.9
223,142,8.3
223,143,6.2
223,144,23.7
223,145,4.2
223,146,23.5
223,147,2.2
223,148,15.2
223,149,18.9
223,150,17.7
223,151,26.0
223,152,23.0
223,153,22.0
223,154,11.0
223,155,36.1
223,156,39.5
223,157,23.6
223,158,16.2
223,159,16.0
223,160,18.4
223,161,6.9
223,162,15.0
223,163,23.5
223,164,13.4
223,165,16.4
223,166,7.0
223,167,28.6
223,168,23.4
223,169,20.2
223,170,17.7
223,171,13.1
223,172,40.1
223,173,21.1
223,174,16.3
223,175,13.2
223,176,15.0
223,177,28.6
223,178,23.2
223,179,23.8
223,180,14.6
223,181,10.0
223,182,17.7
223,183,37.0
223,184,21.6
223,185,32.0
223,186,14.0
223,187,6.0
223,188,10.3
223,189,22.5
223,190,22.1
223,191,22.4
223,192,16.3
223,193,2.2
223,194,23.8
223,195,32.8
223,196,24.8
223,197,18.9
223,198,23.5
223,199,28.8
223,200,43.4
223,201,17.4
223,202,16.3
223,203,26.5
223,204,18.1
223,205,7.2
223,206,42.7
223,207,29.1
223,208,35.4
223,209,34.8
223,210,25.6
223,211,3.7
223,212,21.9
223,213,24.7
223,214,23.5
223,215,3.1
223,216,16.4
223,217,17.2
223,218,16.4
223,219,19.2
223,220,30.9
223,221,15.9
223,222,16.8
223,223,0.0
223,224,31.8
223,225,21.2
223,226,7.3
223,227,36.1
223,228,15.2
223,229,5.5
223,230,37.2
223,231,12.3
223,232,17.7
223,233,29.0
223,234,27.4
223,235,22.0
223,236,15.6
223,237,25.8
223,238,10.2
223,239,42.9
223,240,27.6
223,241,35.9
223,242,18.3
223,243,24.6
223,244,13.0
223,245,34.3
223,246,38.8
223,247,29.4
224,0,27.3
224,1,33.9
224,2,39.2
224,3,35.1
224,4,35.9
224,5,33.4
224,6,16.0
224,7,35.2
224,8,30.8
224,9,4.9
224,10,39.4
224,11,28.8
224,12,26.7
224,13,9.9
224,14,44.9
224,15,21.3
224,16,11.7
224,17,32.7
224,18,32.6
224,19,27.9
224,20,36.5
224,21,29.5
224,22,2.4
224,23,33.6
224,24,37.0
224,25,3.0
224,26,33.1
224,27,17.2
224,28,14.9
224,29,3.3
224,30,16.1
224,31,31.2
224,32,31.3
224,33,38.6
224,34,14.1
224,35,46.4
224,36,40.6
224,37,30.2
224,38,41.5
224,39,50.4
224,40,24.2
224,41,29.3
224,42,36.2
224,43,36.9
224,44,41.0
224,45,11.2
224,46,38.1
224,47,17.8
224,48,37.3
224,49,29.2
224,50,26.8
224,51,44.2
224,52,41.7
224,53,34.1
224,54,32.0
224,55,34.9
224,56,8.8
224,57,28.9
224,58,28.1
224,59,30.2
224,60,29.8
224,61,43.6
224,62,36.2
224,63,40.2
224,64,14.0
224,65,38.1
224,66,19.1
224,67,41.2
224,68,20.3
224,69,37.1
224,70,42.6
224,71,36.9
224,72,29.9
224,73,28.9
224,74,42.6
224,75,38.5
224,76,28.7
224,77,12.1
224,78,26.3
224,79,21.2
224,80,49.9
224,81,9.7
224,82,47.3
224,83,26.5
224,84,18.8
224,85,25.1
224,86,34.6
224,87,1.7
224,88,44.9
224,89,33.7
224,90,43.7
224,91,40.4
224,92,46.0
224,93,35.4
224,94,28.3
224,95,35.7
224,96,37.2
224,97,27.8
224,98,30.0
224,99,26.3
224,100,26.3
224,101,13.3
224,102,32.4
224,103,46.4
224,104,34.0
224,105,35.3
224,106,33.5
224,107,42.7
224,108,42.0
224,109,9.2
224,110,35.5
224,111,28.7
224,112,39.1
224,113,39.4
224,114,36.7
224,115,30.2
224,116,2.6
224,117,19.7
224,118,34.0
224,119,17.8
224,120,44.3
224,121,37.0
224,122,30.2
224,123,26.6
224,124,33.9
224,125,36.7
224,126,11.0
224,127,24.5
224,128,41.0
224,129,46.1
224,130,22.9
224,131,27.7
224,132,34.0
224,133,35.8
224,134,28.2
224,135,17.3
224,136,32.0
224,137,7.2
224,138,28.7
224,139,36.2
224,140,1.4
224,141,45.3
224,142,31.1
224,143,29.0
224,144,30.5
224,145,41.8
224,146,28.7
224,147,29.5
224,148,39.1
224,149,24.2
224,150,41.6
224,151,49.3
224,152,28.2
224,153,45.3
224,154,20.2
224,155,4.3
224,156,28.4
224,157,47.5
224,158,33.4
224,159,39.9
224,160,41.7
224,161,30.8
224,162,38.5
224,163,17.2
224,164,36.2
224,165,40.3
224,166,29.8
224,167,17.3
224,168,46.7
224,169,37.3
224,170,26.8
224,171,37.0
224,172,29.0
224,173,45.0
224,174,39.6
224,175,36.7
224,176,17.5
224,177,34.0
224,178,47.1
224,179,47.1
224,180,38.5
224,181,21.4
224,182,41.0
224,183,5.1
224,184,45.5
224,185,0.1
224,186,37.3
224,187,28.7
224,188,33.1
224,189,22.8
224,190,46.0
224,191,16.1
224,192,40.2
224,193,30.4
224,194,30.6
224,195,1.0
224,196,13.5
224,197,42.8
224,198,13.3
224,199,35.6
224,200,21.4
224,201,31.4
224,202,21.5
224,203,32.0
224,204,41.4
224,205,35.4
224,206,21.1
224,207,7.3
224,208,3.6
224,209,3.0
224,210,25.9
224,211,31.9
224,212,41.1
224,213,30.0
224,214,47.4
224,215,31.3
224,216,40.3
224,217,41.1
224,218,39.7
224,219,36.4
224,220,37.6
224,221,39.8
224,222,40.7
224,223,37.6
224,224,0.0
224,225,45.1
224,226,35.5
224,227,4.3
224,228,17.6
224,229,33.7
224,230,5.4
224,231,36.1
224,232,38.9
224,233,7.5
224,234,9.0
224,235,29.2
224,236,20.9
224,237,49.1
224,238,21.6
224,239,21.0
224,240,5.9
224,241,42.6
224,242,23.6
224,243,47.9
224,244,36.6
224,245,41.0
224,246,27.7
224,247,34.8
225,0,24.9
225,1,21.6
225,2,17.4
225,3,43.4
225,4,23.6
225,5,13.9
225,6,31.0
225,7,33.9
225,8,23.9
225,9,47.5
225,10,17.6
225,11,21.9
225,12,15.8
225,13,37.6
225,14,23.1
225,15,28.2
225,16,33.8
225,17,14.0
225,18,43.1
225,19,20.9
225,20,29.5
225,21,40.0
225,22,45.0
225,23,21.2
225,24,15.2
225,25,41.2
225,26,20.7
225,27,32.9
225,28,30.6
225,29,46.0
225,30,31.2
225,31,58.1
225,32,17.2
225,33,16.8
225,34,33.3
225,35,21.0
225,36,28.9
225,37,39.2
225,38,19.7
225,39,29.2
225,40,34.7
225,41,15.3
225,42,29.4
225,43,32.9
225,44,19.2
225,45,32.6
225,46,33.8
225,47,32.8
225,48,15.5
225,49,56.1
225,50,20.0
225,51,23.2
225,52,1.3
225,53,12.4
225,54,25.0
225,55,22.6
225,56,45.3
225,57,43.1
225,58,15.9
225,59,17.9
225,60,56.7
225,61,2.6
225,62,31.7
225,63,18.4
225,64,33.2
225,65,10.4
225,66,29.2
225,67,26.8
225,68,27.0
225,69,47.7
225,70,18.7
225,71,32.4
225,72,21.9
225,73,21.9
225,74,18.7
225,75,32.3
225,76,39.1
225,77,33.6
225,78,17.0
225,79,58.6
225,80,28.7
225,81,37.3
225,82,26.1
225,83,53.4
225,84,33.7
225,85,17.0
225,86,36.0
225,87,44.3
225,88,1.8
225,89,43.5
225,90,9.4
225,91,18.6
225,92,24.8
225,93,13.6
225,94,55.2
225,95,13.9
225,96,15.4
225,97,20.8
225,98,56.9
225,99,15.3
225,100,41.8
225,101,29.0
225,102,20.1
225,103,25.2
225,104,7.7
225,105,28.3
225,106,35.9
225,107,4.4
225,108,20.2
225,109,32.5
225,110,33.9
225,111,39.3
225,112,17.3
225,113,17.6
225,114,32.2
225,115,39.2
225,116,40.4
225,117,47.6
225,118,21.7
225,119,32.8
225,120,6.0
225,121,47.6
225,122,17.9
225,123,53.5
225,124,7.8
225,125,14.9
225,126,31.8
225,127,31.8
225,128,19.2
225,129,24.3
225,130,38.1
225,131,16.8
225,132,21.7
225,133,32.2
225,134,41.5
225,135,24.5
225,136,25.0
225,137,44.4
225,138,20.7
225,139,15.5
225,140,44.1
225,141,24.0
225,142,24.1
225,143,22.0
225,144,11.2
225,145,20.0
225,146,39.3
225,147,18.0
225,148,17.3
225,149,34.7
225,150,19.8
225,151,28.1
225,152,41.5
225,153,24.0
225,154,26.9
225,155,42.5
225,156,55.3
225,157,2.4
225,158,34.8
225,159,18.1
225,160,30.0
225,161,22.7
225,162,34.2
225,163,32.2
225,164,29.2
225,165,18.5
225,166,22.8
225,167,44.4
225,168,25.4
225,169,38.7
225,170,33.5
225,171,9.6
225,172,55.9
225,173,1.7
225,174,27.9
225,175,29.0
225,176,30.9
225,177,21.8
225,178,3.8
225,179,25.8
225,180,16.7
225,181,24.8
225,182,31.2
225,183,43.4
225,184,2.2
225,185,42.9
225,186,29.8
225,187,21.8
225,188,26.1
225,189,38.3
225,190,24.2
225,191,31.1
225,192,18.4
225,193,18.0
225,194,11.4
225,195,43.6
225,196,40.6
225,197,21.0
225,198,29.0
225,199,9.4
225,200,59.2
225,201,17.4
225,202,32.1
225,203,19.7
225,204,29.7
225,205,23.0
225,206,58.5
225,207,34.4
225,208,41.9
225,209,41.2
225,210,41.4
225,211,19.5
225,212,0.7
225,213,40.6
225,214,2.4
225,215,18.9
225,216,18.5
225,217,19.3
225,218,28.0
225,219,37.8
225,220,8.2
225,221,12.4
225,222,6.5
225,223,15.8
225,224,43.0
225,225,0.0
225,226,23.2
225,227,42.5
225,228,31.0
225,229,21.3
225,230,43.6
225,231,10.4
225,232,30.7
225,233,34.2
225,234,32.7
225,235,40.6
225,236,31.5
225,237,27.8
225,238,24.9
225,239,58.7
225,240,43.4
225,241,11.8
225,242,34.1
225,243,26.6
225,244,28.9
225,245,13.7
225,246,54.6
225,247,22.6
226,0,13.3
226,1,21.4
226,2,15.5
226,3,28.8
226,4,23.4
226,5,13.8
226,6,12.1
226,7,21.3
226,8,11.8
226,9,24.6
226,10,15.7
226,11,10.3
226,12,15.6
226,13,18.7
226,14,21.2
226,15,14.8
226,16,11.0
226,17,9.0
226,18,26.3
226,19,10.7
226,20,19.6
226,21,23.2
226,22,21.8
226,23,2.0
226,24,13.3
226,25,24.3
226,26,6.2
226,27,17.7
226,28,13.7
226,29,23.1
226,30,11.9
226,31,41.3
226,32,10.5
226,33,14.9
226,34,14.4
226,35,19.1
226,36,27.0
226,37,23.9
226,38,17.8
226,39,27.3
226,40,17.9
226,41,15.1
226,42,19.5
226,43,20.2
226,44,17.3
226,45,9.9
226,46,20.6
226,47,13.6
226,48,13.6
226,49,39.2
226,50,18.1
226,51,21.3
226,52,22.6
226,53,10.4
226,54,15.1
226,55,22.4
226,56,26.4
226,57,22.6
226,58,15.7
226,59,17.7
226,60,39.9
226,61,24.0
226,62,19.8
226,63,16.5
226,64,14.4
226,65,14.3
226,66,11.9
226,67,25.2
226,68,19.2
226,69,30.9
226,70,18.9
226,71,20.5
226,72,7.7
226,73,11.6
226,74,18.9
226,75,22.5
226,76,22.4
226,77,10.8
226,78,16.9
226,79,41.8
226,80,26.8
226,81,18.4
226,82,24.2
226,83,36.5
226,84,13.9
226,85,16.9
226,86,23.3
226,87,21.4
226,88,21.2
226,89,27.4
226,90,20.0
226,91,16.7
226,92,22.9
226,93,11.7
226,94,38.4
226,95,12.0
226,96,13.4
226,97,10.8
226,98,40.0
226,99,15.1
226,100,25.0
226,101,12.0
226,102,19.9
226,103,23.3
226,104,20.3
226,105,18.4
226,106,23.2
226,107,19.0
226,108,18.3
226,109,15.6
226,110,21.3
226,111,22.4
226,112,15.4
226,113,15.7
226,114,19.2
226,115,23.9
226,116,23.5
226,117,30.8
226,118,21.5
226,119,13.6
226,120,20.6
226,121,30.7
226,122,17.7
226,123,36.7
226,124,20.2
226,125,13.0
226,126,14.8
226,127,18.3
226,128,17.3
226,129,22.4
226,130,21.3
226,131,16.6
226,132,21.5
226,133,19.4
226,134,21.9
226,135,11.1
226,136,14.4
226,137,25.6
226,138,8.4
226,139,9.3
226,140,21.6
226,141,22.1
226,142,14.2
226,143,11.5
226,144,16.7
226,145,18.1
226,146,22.5
226,147,6.6
226,148,15.4
226,149,17.9
226,150,17.9
226,151,26.2
226,152,21.9
226,153,22.1
226,154,14.2
226,155,25.5
226,156,38.5
226,157,23.8
226,158,22.1
226,159,16.2
226,160,28.1
226,161,7.1
226,162,17.5
226,163,12.4
226,164,19.3
226,165,16.6
226,166,13.1
226,167,27.6
226,168,23.5
226,169,26.1
226,170,20.8
226,171,13.3
226,172,39.1
226,173,21.3
226,174,26.0
226,175,19.1
226,176,10.6
226,177,21.6
226,178,23.4
226,179,23.9
226,180,14.8
226,181,3.0
226,182,29.3
226,183,26.4
226,184,21.8
226,185,22.5
226,186,19.3
226,187,10.4
226,188,15.6
226,189,21.4
226,190,22.3
226,191,11.3
226,192,16.5
226,193,12.3
226,194,16.8
226,195,26.7
226,196,21.7
226,197,19.1
226,198,13.8
226,199,21.8
226,200,42.3
226,201,10.4
226,202,15.3
226,203,19.5
226,204,27.8
226,205,0.2
226,206,41.7
226,207,17.4
226,208,24.9
226,209,24.3
226,210,24.6
226,211,5.0
226,212,22.0
226,213,23.7
226,214,23.7
226,215,4.4
226,216,16.6
226,217,17.4
226,218,26.1
226,219,24.5
226,220,23.9
226,221,16.1
226,222,17.0
226,223,13.9
226,224,22.4
226,225,21.4
226,226,0.0
226,227,25.5
226,228,10.4
226,229,1.8
226,230,26.7
226,231,12.4
226,232,22.4
226,233,17.3
226,234,15.7
226,235,22.9
226,236,14.6
226,237,25.9
226,238,3.1
226,239,41.9
226,240,24.5
226,241,28.9
226,242,17.3
226,243,24.7
226,244,18.3
226,245,27.3
226,246,37.7
226,247,22.4
227,0,31.5
227,1,34.3
227,2,43.3
227,3,39.3
227,4,36.3
227,5,33.8
227,6,20.1
227,7,39.3
227,8,34.9
227,9,9.0
227,10,43.5
227,11,33.0
227,12,27.1
227,13,14.1
227,14,49.0
227,15,21.7
227,16,19.3
227,17,36.8
227,18,36.7
227,19,32.0
227,20,40.7
227,21,33.6
227,22,6.5
227,23,37.7
227,24,41.1
227,25,1.3
227,26,37.3
227,27,17.6
227,28,15.4
227,29,7.5
227,30,20.3
227,31,20.3
227,32,31.7
227,33,42.7
227,34,18.2
227,35,50.5
227,36,44.8
227,37,34.3
227,38,45.7
227,39,54.6
227,40,28.3
227,41,29.8
227,42,40.3
227,43,41.0
227,44,45.1
227,45,18.2
227,46,42.3
227,47,21.9
227,48,41.4
227,49,21.9
227,50,30.9
227,51,48.3
227,52,42.1
227,53,38.3
227,54,36.1
227,55,35.4
227,56,13.0
227,57,33.1
227,58,28.6
227,59,30.6
227,60,21.2
227,61,44.1
227,62,40.3
227,63,44.3
227,64,18.1
227,65,42.2
227,66,23.8
227,67,45.3
227,68,24.4
227,69,41.3
227,70,46.7
227,71,41.0
227,72,34.0
227,73,33.1
227,74,46.8
227,75,42.7
227,76,32.9
227,77,19.1
227,78,26.8
227,79,19.5
227,80,54.1
227,81,13.8
227,82,51.5
227,83,24.6
227,84,19.2
227,85,25.6
227,86,38.7
227,87,5.8
227,88,42.6
227,89,37.8
227,90,47.8
227,91,44.5
227,92,50.2
227,93,39.5
227,94,22.7
227,95,39.8
227,96,41.3
227,97,31.9
227,98,21.1
227,99,26.7
227,100,30.4
227,101,13.7
227,102,32.9
227,103,50.6
227,104,34.5
227,105,39.4
227,106,37.7
227,107,46.8
227,108,46.1
227,109,9.6
227,110,39.6
227,111,32.8
227,112,43.2
227,113,43.5
227,114,40.8
227,115,34.3
227,116,1.9
227,117,23.9
227,118,34.4
227,119,21.9
227,120,48.5
227,121,41.1
227,122,30.6
227,123,24.4
227,124,34.4
227,125,40.8
227,126,11.5
227,127,24.9
227,128,45.1
227,129,50.3
227,130,27.1
227,131,28.2
227,132,34.4
227,133,40.0
227,134,32.3
227,135,17.7
227,136,36.1
227,137,11.3
227,138,32.8
227,139,40.3
227,140,5.6
227,141,49.4
227,142,35.2
227,143,33.1
227,144,30.9
227,145,33.2
227,146,32.9
227,147,33.6
227,148,43.2
227,149,28.3
227,150,45.7
227,151,53.5
227,152,32.4
227,153,49.4
227,154,24.3
227,155,70.0
227,156,22.6
227,157,42.5
227,158,37.5
227,159,44.0
227,160,45.8
227,161,34.9
227,162,42.6
227,163,17.7
227,164,40.4
227,165,44.4
227,166,33.9
227,167,21.4
227,168,50.8
227,169,41.4
227,170,30.9
227,171,41.1
227,172,22.0
227,173,42.5
227,174,43.7
227,175,40.8
227,176,22.2
227,177,34.5
227,178,44.6
227,179,51.2
227,180,42.6
227,181,22.1
227,182,45.2
227,183,0.9
227,184,43.0
227,185,4.3
227,186,41.5
227,187,32.9
227,188,37.2
227,189,26.9
227,190,50.1
227,191,16.6
227,192,44.3
227,193,34.5
227,194,31.0
227,195,5.1
227,196,17.6
227,197,46.9
227,198,13.7
227,199,36.0
227,200,19.7
227,201,31.9
227,202,25.7
227,203,32.4
227,204,45.5
227,205,24.9
227,206,19.4
227,207,7.8
227,208,1.9
227,209,1.3
227,210,30.0
227,211,36.0
227,212,41.5
227,213,34.1
227,214,42.4
227,215,35.4
227,216,44.4
227,217,45.2
227,218,43.9
227,219,40.5
227,220,38.1
227,221,44.0
227,222,44.8
227,223,41.7
227,224,4.5
227,225,42.8
227,226,24.7
227,227,0.0
227,228,22.3
227,229,26.6
227,230,1.1
227,231,40.3
227,232,43.0
227,233,7.9
227,234,9.5
227,235,33.3
227,236,25.0
227,237,53.2
227,238,22.2
227,239,19.3
227,240,10.0
227,241,43.1
227,242,27.7
227,243,52.0
227,244,40.7
227,245,41.4
227,246,31.8
227,247,35.3
228,0,11.2
228,1,29.2
228,2,23.0
228,3,18.6
228,4,31.2
228,5,28.7
228,6,1.7
228,7,18.7
228,8,14.6
228,9,16.7
228,10,23.2
228,11,12.7
228,12,22.0
228,13,8.2
228,14,31.4
228,15,16.5
228,16,3.3
228,17,16.6
228,18,16.1
228,19,11.7
228,20,20.4
228,21,13.0
228,22,13.9
228,23,17.4
228,24,20.9
228,25,21.1
228,26,17.0
228,27,12.5
228,28,10.5
228,29,15.2
228,30,1.5
228,31,31.1
228,32,26.6
228,33,22.4
228,34,3.9
228,35,29.9
228,36,24.1
228,37,13.7
228,38,25.4
228,39,33.9
228,40,7.7
228,41,24.6
228,42,19.7
228,43,20.4
228,44,24.8
228,45,4.6
228,46,21.7
228,47,3.1
228,48,21.1
228,49,29.0
228,50,10.6
228,51,27.7
228,52,30.2
228,53,18.0
228,54,15.8
228,55,30.2
228,56,16.0
228,57,12.4
228,58,23.4
228,59,25.4
228,60,29.7
228,61,31.5
228,62,19.7
228,63,24.0
228,64,3.9
